No,ID,Weight,Fat,Visibility,Category,Price,Security,StoreCode,OperationYear,Size,Area,Type,Sales
3453,FDN46,7.21,Regular,0.14460413,Snack Foods,102.6332,Allied Universal,OUT035,2004,Small,Tier 2,Supermarket Type1,2153.1972
3454,FDS46,17.6,Regular,0.047524635,Snack Foods,118.2782,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,715.0692
3455,FDM24,6.135,Regular,0.079776075,Baking Goods,152.8366,NSPS,OUT017,2007,,Tier 2,Supermarket Type1,1964.7758
3456,NCC07,19.6,Low Fat,0.023988387,Household,104.5964,Allied Universal,OUT049,1999,Medium,Tier 1,Supermarket Type1,1262.3568
3457,DRG51,12.1,Low Fat,0.011563024,Dairy,164.9526,NSPS,OUT045,2002,,Tier 2,Supermarket Type1,2302.3364
3458,NCS53,14.5,Low Fat,0.089703476,Health and Hygiene,158.3604,G4S,OUT013,1987,High,Tier 3,Supermarket Type1,1109.2228
3459,FDQ27,,Regular,77480627,Meat,101.399,Brinks,OUT019,1985,Small,Tier 1,Grocery Store,206.398
3460,FDC33,8.96,Regular,0.06893834,Fruits and Vegetables,196.4768,AHS,OUT046,1997,Small,Tier 1,Supermarket Type1,2561.9984
3461,FDD14,20.7,Low Fat,0.169667145,Canned,183.5266,Epic,OUT013,1987,High,Tier 3,Supermarket Type1,4426.2384
3462,FDJ52,7.145,Low Fat,0.017814518,Frozen Foods,159.8578,G4S,OUT049,1999,Medium,Tier 1,Supermarket Type1,2246.4092
3463,FDV33,9.6,Regular,0.027399064,Snack Foods,258.3304,GardaWorld,OUT045,2002,,Tier 2,Supermarket Type1,4133.2864
3464,FDY33,14.5,Regular,0.097398254,Snack Foods,157.4262,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,3978.155
3465,FDE28,,Regular,0.232072674,Frozen Foods,229.4668,AHS,OUT019,1985,Small,Tier 1,Grocery Store,460.7336
3466,FDA57,18.85,Low Fat,0.039723999,Snack Foods,41.048,Epic,OUT045,2002,,Tier 2,Supermarket Type1,918.804
3467,DRC27,13.8,Low Fat,0.05843112,Dairy,243.6802,Epic,OUT017,2007,,Tier 2,Supermarket Type1,1965.4416
3468,FDA27,20.35,Regular,0.030990354,Dairy,256.3672,G4S,OUT045,2002,,Tier 2,Supermarket Type1,1022.6688
3469,FDO57,20.75,Low Fat,0.108689606,Snack Foods,159.3578,Prosegur,OUT035,2004,Small,Tier 2,Supermarket Type1,4492.8184
3470,FDZ44,8.185,Low Fat,0.038721734,Fruits and Vegetables,115.8808,AHS,OUT035,2004,Small,Tier 2,Supermarket Type1,1523.3504
3471,FDA58,9.395,Low Fat,0.103664897,Snack Foods,233.6932,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,1414.1592
3472,DRB01,7.39,Low Fat,0.082367244,Soft Drinks,187.753,NSPS,OUT049,1999,Medium,Tier 1,Supermarket Type1,1518.024
3473,FDX45,16.75,low fat,0.105282932,Snack Foods,156.963,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,2816.334
3474,FDY12,9.8,Regular,0.141406394,Baking Goods,50.0008,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,506.008
3475,NCZ29,15,Low Fat,0.071516201,Health and Hygiene,127.7362,GardaWorld,OUT045,2002,,Tier 2,Supermarket Type1,1761.7068
3476,FDF09,6.215,Low Fat,0.012198395,Fruits and Vegetables,37.4848,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,186.424
3477,FDR48,11.65,Low Fat,0.132248069,Baking Goods,150.5024,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,3187.8504
3478,NCH29,5.51,Low Fat,0.034445116,Health and Hygiene,95.8726,AHS,OUT013,1987,High,Tier 3,Supermarket Type1,2153.1972
3479,FDN08,7.72,Regular,0.088543868,Fruits and Vegetables,117.5466,G4S,OUT045,2002,,Tier 2,Supermarket Type1,824.9262
3480,NCN30,16.35,Low Fat,0.016979063,Household,97.441,AHS,OUT013,1987,High,Tier 3,Supermarket Type1,772.328
3481,FDS12,,LF,0.304859104,Baking Goods,125.4362,AHS,OUT019,1985,Small,Tier 1,Grocery Store,755.0172
3482,FDN58,13.8,Regular,0.056825065,Snack Foods,230.9984,NSPS,OUT013,1987,High,Tier 3,Supermarket Type1,4633.968
3483,FDF50,4.905,Low Fat,0.1175683,Canned,197.6768,NSPS,OUT045,2002,,Tier 2,Supermarket Type1,2956.152
3484,NCR54,16.35,Low Fat,0.090562192,Household,198.211,NSPS,OUT046,1997,Small,Tier 1,Supermarket Type1,1964.11
3485,FDQ21,21.25,Low Fat,0.019423232,Snack Foods,120.8756,Prosegur,OUT046,1997,Small,Tier 1,Supermarket Type1,3150.5656
3486,FDA13,15.85,Low Fat,0.078489577,Canned,39.9506,NSPS,OUT013,1987,High,Tier 3,Supermarket Type1,645.1602
3487,FDY47,8.6,reg,0.054706408,Breads,128.931,Epic,OUT018,2009,Medium,Tier 3,Supermarket Type2,1428.141
3488,NCF31,9.13,Low Fat,0.051804278,Household,150.2024,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,1821.6288
3489,FDL44,,Low Fat,0.012215675,Fruits and Vegetables,162.7894,GardaWorld,OUT027,1985,Medium,Tier 3,Supermarket Type3,5500.8396
3490,FDT51,,Regular,0.019117392,Meat,110.6544,Allied Universal,OUT019,1985,Small,Tier 1,Grocery Store,223.7088
3491,NCF31,,Low Fat,0.090778148,Household,153.1024,Prosegur,OUT019,1985,Small,Tier 1,Grocery Store,303.6048
3492,NCK31,10.895,Low Fat,0.027047774,Others,50.6666,Prosegur,OUT046,1997,Small,Tier 1,Supermarket Type1,666.4658
3493,DRM47,9.3,Low Fat,0.043874493,Hard Drinks,191.0846,NSPS,OUT045,2002,,Tier 2,Supermarket Type1,1337.5922
3494,FDL40,17.7,Low Fat,0.011603492,Frozen Foods,97.741,Brinks,OUT013,1987,High,Tier 3,Supermarket Type1,1158.492
3495,FDT34,9.3,LF,0.291826616,Snack Foods,107.1964,Prosegur,OUT010,1998,,Tier 3,Grocery Store,420.7856
3496,FDP40,4.555,Regular,0.034350673,Frozen Foods,112.7544,Brinks,OUT035,2004,Small,Tier 2,Supermarket Type1,1789.6704
3497,NCJ31,19.2,Low Fat,0.183686937,Others,241.8196,G4S,OUT017,2007,,Tier 2,Supermarket Type1,1687.1372
3498,FDT50,,reg,0.107714834,Dairy,97.8752,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,2109.2544
3499,FDG21,17.35,Regular,0.146299902,Seafood,150.405,AHS,OUT046,1997,Small,Tier 1,Supermarket Type1,3894.93
3500,FDM03,12.65,Low Fat,0.123531974,Meat,108.2938,G4S,OUT018,2009,Medium,Tier 3,Supermarket Type2,535.969
3501,FDO11,8,Regular,0.030311951,Breads,247.4092,Epic,OUT049,1999,Medium,Tier 1,Supermarket Type1,6972.2576
3502,FDX26,17.7,Low Fat,0.087986599,Dairy,181.4292,NSPS,OUT045,2002,,Tier 2,Supermarket Type1,2918.8672
3503,FDF39,14.85,Regular,0.019590769,Dairy,261.591,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,2366.919
3504,NCR53,12.15,Low Fat,0.242768664,Health and Hygiene,226.5404,GardaWorld,OUT010,1998,,Tier 3,Grocery Store,225.0404
3505,FDL57,15.1,Regular,0.067064128,Snack Foods,257.9304,AHS,OUT035,2004,Small,Tier 2,Supermarket Type1,6458.26
3506,FDO44,12.6,Low Fat,0.087630566,Fruits and Vegetables,110.0228,AHS,OUT045,2002,,Tier 2,Supermarket Type1,3205.1612
3507,NCY41,16.75,Low Fat,0.075721301,Health and Hygiene,34.3532,AHS,OUT035,2004,Small,Tier 2,Supermarket Type1,1042.6428
3508,FDL08,10.8,Low Fat,0.049719026,Fruits and Vegetables,246.7144,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,5145.3024
3509,NCV30,20.2,Low Fat,0.065932087,Household,64.851,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,948.765
3510,FDL45,,Low Fat,0.037505332,Snack Foods,126.2704,GardaWorld,OUT027,1985,Medium,Tier 3,Supermarket Type3,4255.7936
3511,FDK09,15.2,Low Fat,0.092282353,Snack Foods,227.2352,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,4122.6336
3512,FDQ58,7.315,Low Fat,0.01532563,Snack Foods,153.434,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,459.402
3513,FDA28,16.1,Regular,0.047996608,Frozen Foods,127.0362,G4S,OUT018,2009,Medium,Tier 3,Supermarket Type2,1384.1982
3514,FDA02,,Regular,0.052040539,Dairy,143.1786,Allied Universal,OUT019,1985,Small,Tier 1,Grocery Store,288.9572
3515,NCC54,17.75,Low Fat,0.097629611,Health and Hygiene,240.4196,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,4579.3724
3516,FDA55,17.2,reg,0.057221177,Fruits and Vegetables,225.4088,Prosegur,OUT018,2009,Medium,Tier 3,Supermarket Type2,2460.7968
3517,NCJ43,6.635,Low Fat,0.045308629,Household,173.1396,Prosegur,OUT010,1998,,Tier 3,Grocery Store,348.8792
3518,NCB19,,Low Fat,0.158096128,Household,86.3882,G4S,OUT019,1985,Small,Tier 1,Grocery Store,85.8882
3519,FDA19,7.52,Low Fat,0.055127499,Fruits and Vegetables,128.2994,Epic,OUT046,1997,Small,Tier 1,Supermarket Type1,3983.4814
3520,FDD35,12.15,LF,0.025842905,Starchy Foods,119.844,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,599.22
3521,FDK08,9.195,Regular,0.122802943,Fruits and Vegetables,100.1016,Prosegur,OUT018,2009,Medium,Tier 3,Supermarket Type2,1113.2176
3522,FDN27,,Low Fat,0.039370913,Meat,116.9808,G4S,OUT027,1985,Medium,Tier 3,Supermarket Type3,3866.9664
3523,NCC19,,Low Fat,0.096411426,Household,192.982,GardaWorld,OUT027,1985,Medium,Tier 3,Supermarket Type3,4633.968
3524,FDL16,12.85,Low Fat,0.16871476,Frozen Foods,47.306,Allied Universal,OUT049,1999,Medium,Tier 1,Supermarket Type1,1071.938
3525,NCL54,,Low Fat,0.082353076,Household,176.9054,Epic,OUT027,1985,Medium,Tier 3,Supermarket Type3,4202.5296
3526,FDR33,7.31,Low Fat,0.026830586,Snack Foods,108.057,Epic,OUT049,1999,Medium,Tier 1,Supermarket Type1,2087.283
3527,FDD52,18.25,Regular,0.183260221,Dairy,108.557,Brinks,OUT035,2004,Small,Tier 2,Supermarket Type1,1208.427
3528,FDV33,9.6,Regular,0.027386122,Snack Foods,259.2304,GardaWorld,OUT049,1999,Medium,Tier 1,Supermarket Type1,4649.9472
3529,FDF21,10.3,Regular,0,Fruits and Vegetables,191.153,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,1707.777
3530,FDM56,16.7,Low Fat,0,Fruits and Vegetables,109.1912,NSPS,OUT018,2009,Medium,Tier 3,Supermarket Type2,545.956
3531,FDB12,11.15,Regular,0.105287746,Baking Goods,103.2648,Epic,OUT035,2004,Small,Tier 2,Supermarket Type1,2388.8904
3532,FDI48,11.85,Regular,0,Baking Goods,51.2666,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,410.1328
3533,FDH09,12.6,Low Fat,0.05616476,Seafood,51.8982,Prosegur,OUT049,1999,Medium,Tier 1,Supermarket Type1,473.3838
3534,FDQ36,7.855,Regular,0,Baking Goods,38.3848,Brinks,OUT046,1997,Small,Tier 1,Supermarket Type1,932.12
3535,FDY16,18.35,Regular,0.092150005,Frozen Foods,184.8266,Allied Universal,OUT013,1987,High,Tier 3,Supermarket Type1,3872.9586
3536,NCM43,,Low Fat,0.01938106,Others,164.321,Epic,OUT027,1985,Medium,Tier 3,Supermarket Type3,5546.114
3537,FDF59,12.5,LF,0.071534226,Starchy Foods,124.902,GardaWorld,OUT018,2009,Medium,Tier 3,Supermarket Type2,1771.028
3538,NCR38,17.25,Low Fat,0.113497001,Household,253.4724,NSPS,OUT035,2004,Small,Tier 2,Supermarket Type1,755.0172
3539,FDY13,12.1,Low Fat,0.030121709,Canned,78.067,Brinks,OUT035,2004,Small,Tier 2,Supermarket Type1,2220.443
3540,FDC40,16,Regular,0.065051586,Dairy,76.1986,Epic,OUT035,2004,Small,Tier 2,Supermarket Type1,1090.5804
3541,FDT11,5.94,Regular,0.029538509,Breads,189.4556,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,1877.556
3542,FDT59,13.65,Low Fat,0.015976249,Breads,230.2668,Prosegur,OUT018,2009,Medium,Tier 3,Supermarket Type2,2994.7684
3543,NCU54,8.88,Low Fat,0.098622378,Household,208.427,G4S,OUT046,1997,Small,Tier 1,Supermarket Type1,5452.902
3544,FDG34,11.5,Regular,0.062885197,Snack Foods,106.7254,Prosegur,OUT010,1998,,Tier 3,Grocery Store,542.627
3545,FDQ36,7.855,Regular,0.162461219,Baking Goods,39.2848,NSPS,OUT017,2007,,Tier 2,Supermarket Type1,857.5504
3546,DRZ11,8.85,Regular,0.112840108,Soft Drinks,122.0388,Allied Universal,OUT049,1999,Medium,Tier 1,Supermarket Type1,1238.388
3547,DRH23,,Low Fat,0.298205272,Hard Drinks,55.7614,G4S,OUT019,1985,Small,Tier 1,Grocery Store,110.5228
3548,FDT55,13.6,Regular,0.043902087,Fruits and Vegetables,157.0946,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,5522.811
3549,NCV53,8.27,Low Fat,0.018797945,Health and Hygiene,241.288,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,5512.824
3550,FDQ33,,Low Fat,0,Snack Foods,151.6708,Brinks,OUT027,1985,Medium,Tier 3,Supermarket Type3,4815.0656
3551,NCJ54,9.895,Low Fat,0.060017128,Household,230.8642,AHS,OUT013,1987,High,Tier 3,Supermarket Type1,4414.9198
3552,FDY16,,reg,0.16147714,Frozen Foods,186.2266,Prosegur,OUT019,1985,Small,Tier 1,Grocery Store,1106.5596
3553,NCN07,18.5,Low Fat,0.033944698,Others,129.9284,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,1054.6272
3554,FDO01,21.1,Regular,0.020803054,Breakfast,129.7994,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,1284.994
3555,FDP32,6.65,Low Fat,0.08816538,Fruits and Vegetables,126.8678,Brinks,OUT017,2007,,Tier 2,Supermarket Type1,1780.3492
3556,NCN07,18.5,Low Fat,0.034082974,Others,130.9284,Allied Universal,OUT018,2009,Medium,Tier 3,Supermarket Type2,1977.426
3557,DRN47,,Low Fat,0.016745264,Hard Drinks,180.766,G4S,OUT027,1985,Medium,Tier 3,Supermarket Type3,3056.022
3558,NCM18,13,LF,0.083009876,Household,61.1194,G4S,OUT045,2002,,Tier 2,Supermarket Type1,2352.9372
3559,FDD40,,Regular,0.014721719,Dairy,193.6162,G4S,OUT027,1985,Medium,Tier 3,Supermarket Type3,5195.2374
3560,FDW47,15,Low Fat,0.046375227,Breads,122.8414,G4S,OUT046,1997,Small,Tier 1,Supermarket Type1,731.0484
3561,FDI45,13.1,Low Fat,0.037639672,Fruits and Vegetables,175.6054,G4S,OUT049,1999,Medium,Tier 1,Supermarket Type1,1050.6324
3562,FDJ46,11.1,Low Fat,0.04500603,Snack Foods,174.0054,Epic,OUT018,2009,Medium,Tier 3,Supermarket Type2,2101.2648
3563,FDD38,16.75,Regular,0.013711274,Canned,100.2674,AHS,OUT010,1998,,Tier 3,Grocery Store,203.7348
3564,FDS37,7.655,Low Fat,0.032009653,Canned,117.2492,NSPS,OUT045,2002,,Tier 2,Supermarket Type1,2432.8332
3565,FDY60,10.5,Regular,0.026424424,Baking Goods,145.2128,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,3739.1328
3566,FDP13,8.1,Regular,0.134870732,Canned,41.948,Prosegur,OUT018,2009,Medium,Tier 3,Supermarket Type2,199.74
3567,FDM28,15.7,Low Fat,0.045295529,Frozen Foods,181.366,Brinks,OUT045,2002,,Tier 2,Supermarket Type1,1977.426
3568,FDY33,14.5,Regular,0.097750937,Snack Foods,159.7262,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,5728.5432
3569,NCM54,17.7,Low Fat,0.05089667,Household,125.5678,GardaWorld,OUT013,1987,High,Tier 3,Supermarket Type1,1398.8458
3570,FDK04,7.36,Low Fat,0.052312034,Frozen Foods,58.5588,Prosegur,OUT046,1997,Small,Tier 1,Supermarket Type1,801.6232
3571,NCI42,18.75,Low Fat,0.010363586,Household,207.1954,NSPS,OUT035,2004,Small,Tier 2,Supermarket Type1,1667.1632
3572,FDF45,18.2,Regular,0.012254429,Fruits and Vegetables,59.9904,NSPS,OUT018,2009,Medium,Tier 3,Supermarket Type2,644.4944
3573,FDN56,5.46,Regular,0.107223632,Fruits and Vegetables,144.8786,GardaWorld,OUT049,1999,Medium,Tier 1,Supermarket Type1,3323.0078
3574,FDR56,15.5,Regular,0.101335811,Fruits and Vegetables,196.5768,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,3350.3056
3575,FDX40,12.85,Low Fat,0.098993139,Frozen Foods,39.3164,Brinks,OUT046,1997,Small,Tier 1,Supermarket Type1,540.6296
3576,FDB34,15.25,Low Fat,0.026760329,Snack Foods,86.0198,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,2006.0554
3577,FDY47,8.6,Regular,0.054594957,Breads,130.531,G4S,OUT045,2002,,Tier 2,Supermarket Type1,1298.31
3578,DRB01,7.39,Low Fat,0.082170947,Soft Drinks,190.953,GardaWorld,OUT013,1987,High,Tier 3,Supermarket Type1,2466.789
3579,FDR51,9.035,Regular,0.173821519,Meat,151.4708,Brinks,OUT045,2002,,Tier 2,Supermarket Type1,2407.5328
3580,FDR48,11.65,LF,0.131708682,Baking Goods,152.3024,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,1518.024
3581,FDZ25,15.7,Regular,0.027594064,Canned,171.179,G4S,OUT013,1987,High,Tier 3,Supermarket Type1,1867.569
3582,FDJ04,18,Low Fat,0.12470444,Frozen Foods,120.3124,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,2725.7852
3583,NCG07,,Low Fat,0.052247806,Household,190.853,GardaWorld,OUT027,1985,Medium,Tier 3,Supermarket Type3,4554.072
3584,FDB52,17.75,Low Fat,0.030559583,Dairy,257.4672,G4S,OUT018,2009,Medium,Tier 3,Supermarket Type2,3835.008
3585,FDH14,17.1,Regular,0.046903482,Canned,142.0838,GardaWorld,OUT045,2002,,Tier 2,Supermarket Type1,2528.7084
3586,NCY17,18.2,Low Fat,0.163096139,Health and Hygiene,43.0086,AHS,OUT046,1997,Small,Tier 1,Supermarket Type1,758.3462
3587,FDX31,20.35,Regular,0,Fruits and Vegetables,234.4958,NSPS,OUT045,2002,,Tier 2,Supermarket Type1,1402.1748
3588,FDY47,8.6,Regular,0.054594957,Breads,-4327,G4S,OUT045,2002,,Tier 2,Supermarket Type1,1298.31
3589,FDN12,15.6,Low Fat,0.081103929,Baking Goods,112.3544,GardaWorld,OUT046,1997,Small,Tier 1,Supermarket Type1,1006.6896
3590,FDG56,13.3,reg,0.071743629,Fruits and Vegetables,59.7536,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,918.804
3591,FDP23,6.71,Low Fat,0.035731825,Breads,218.3166,Prosegur,OUT018,2009,Medium,Tier 3,Supermarket Type2,5660.6316
3592,FDC47,15,Low Fat,0.119131749,Snack Foods,226.9694,G4S,OUT045,2002,,Tier 2,Supermarket Type1,6851.082
3593,FDW25,,Low Fat,0.037217847,Canned,86.8224,GardaWorld,OUT027,1985,Medium,Tier 3,Supermarket Type3,1448.7808
3594,NCR42,9.105,Low Fat,0.038559926,Household,33.89,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,99.87
3595,DRO59,11.8,Low Fat,0.054238448,Hard Drinks,75.4012,Brinks,OUT049,1999,Medium,Tier 1,Supermarket Type1,986.7156
3596,FDT60,12,Low Fat,0.075856062,Baking Goods,124.5388,Epic,OUT018,2009,Medium,Tier 3,Supermarket Type2,1733.7432
3597,FDE32,20.7,Low Fat,0.048957533,Fruits and Vegetables,37.8506,Brinks,OUT018,2009,Medium,Tier 3,Supermarket Type2,265.6542
3598,FDF21,10.3,Regular,0.059160135,Fruits and Vegetables,191.553,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,6641.355
3599,FDX04,19.6,Regular,0.041536962,Frozen Foods,46.0376,Epic,OUT013,1987,High,Tier 3,Supermarket Type1,527.3136
3600,FDC22,6.89,Regular,0,Snack Foods,193.482,AHS,OUT049,1999,Medium,Tier 1,Supermarket Type1,2510.066
3601,FDD39,16.7,Low Fat,0.070297175,Dairy,216.385,Prosegur,OUT045,2002,,Tier 2,Supermarket Type1,3678.545
3602,DRC36,13,Regular,0.044984874,Soft Drinks,175.0054,Allied Universal,OUT046,1997,Small,Tier 1,Supermarket Type1,1926.1594
3603,DRE01,10.1,Low Fat,0.167155198,Soft Drinks,241.7512,Prosegur,OUT046,1997,Small,Tier 1,Supermarket Type1,5331.7264
3604,FDP37,15.6,Low Fat,0.142986863,Breakfast,130.3994,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,2826.9868
3605,DRI01,7.97,Low Fat,0,Soft Drinks,173.7422,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,2759.0752
3606,NCE19,,Low Fat,0.162856593,Household,54.5956,AHS,OUT019,1985,Small,Tier 1,Grocery Store,218.3824
3607,NCS30,5.945,Low Fat,0,Household,128.9652,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,1808.3128
3608,FDX31,20.35,Regular,0.014885998,Fruits and Vegetables,234.4958,NSPS,OUT018,2009,Medium,Tier 3,Supermarket Type2,3271.7412
3609,FDH47,13.5,Regular,0.128816212,Starchy Foods,96.4068,Prosegur,OUT046,1997,Small,Tier 1,Supermarket Type1,2527.3768
3610,FDY11,6.71,reg,0.029680868,Baking Goods,65.0142,Allied Universal,OUT018,2009,Medium,Tier 3,Supermarket Type2,856.8846
3611,FDU23,12.15,Low Fat,0.036360676,Breads,166.0184,AHS,OUT010,1998,,Tier 3,Grocery Store,330.2368
3612,FDO19,17.7,Regular,0.016582833,Fruits and Vegetables,50.5034,Brinks,OUT013,1987,High,Tier 3,Supermarket Type1,1458.102
3613,FDP08,20.5,Regular,0.112316501,Fruits and Vegetables,193.9478,NSPS,OUT013,1987,High,Tier 3,Supermarket Type1,4456.1994
3614,FDX19,19.1,Low Fat,0.096653315,Fruits and Vegetables,235.1958,Prosegur,OUT013,1987,High,Tier 3,Supermarket Type1,4673.916
3615,FDJ28,12.3,Low Fat,0.021984639,Frozen Foods,191.2162,GardaWorld,OUT017,2007,,Tier 2,Supermarket Type1,1924.162
3616,FDE29,8.905,Low Fat,0.143351652,Frozen Foods,62.0878,NSPS,OUT049,1999,Medium,Tier 1,Supermarket Type1,302.939
3617,FDC14,14.5,Regular,0.041482394,Canned,40.0454,AHS,OUT017,2007,,Tier 2,Supermarket Type1,209.727
3618,FDV44,8.365,Regular,0.040069806,Fruits and Vegetables,190.7188,Epic,OUT017,2007,,Tier 2,Supermarket Type1,1904.188
3619,NCF43,8.51,Low Fat,0.052239735,Household,141.947,AHS,OUT017,2007,,Tier 2,Supermarket Type1,2004.058
3620,NCY42,6.38,Low Fat,0.015149955,Household,144.047,AHS,OUT013,1987,High,Tier 3,Supermarket Type1,3149.234
3621,NCZ06,,Low Fat,0.09370568,Household,253.8698,Allied Universal,OUT027,1985,Medium,Tier 3,Supermarket Type3,3297.7074
3622,FDB29,16.7,Regular,0.052401766,Frozen Foods,115.1176,Allied Universal,OUT035,2004,Small,Tier 2,Supermarket Type1,1488.7288
3623,FDL28,10,Regular,0.063121982,Frozen Foods,231.7668,Brinks,OUT013,1987,High,Tier 3,Supermarket Type1,460.7336
3624,FDF57,14.5,Regular,0.058946687,Fruits and Vegetables,168.6448,Prosegur,OUT045,2002,,Tier 2,Supermarket Type1,2897.5616
3625,FDE44,14.65,Low Fat,0.171245426,Fruits and Vegetables,50.3692,AHS,OUT013,1987,High,Tier 3,Supermarket Type1,591.2304
3626,FDU33,,Regular,0.134057426,Snack Foods,45.3402,G4S,OUT027,1985,Medium,Tier 3,Supermarket Type3,918.804
3627,FDA08,11.85,Regular,0.050368454,Fruits and Vegetables,163.8526,NSPS,OUT017,2007,,Tier 2,Supermarket Type1,1808.9786
3628,NCC06,19,Low Fat,0.026986367,Household,127.1336,AHS,OUT046,1997,Small,Tier 1,Supermarket Type1,2812.3392
3629,FDO32,6.36,Low Fat,0.120543611,Fruits and Vegetables,45.806,Prosegur,OUT046,1997,Small,Tier 1,Supermarket Type1,1165.15
3630,FDU39,18.85,LF,0.036037952,Meat,58.4562,GardaWorld,OUT046,1997,Small,Tier 1,Supermarket Type1,711.0744
3631,NCK18,9.6,Low Fat,0.006725388,Household,165.9184,Epic,OUT018,2009,Medium,Tier 3,Supermarket Type2,2972.1312
3632,FDI26,5.94,Low Fat,0.034940979,Canned,177.3344,G4S,OUT049,1999,Medium,Tier 1,Supermarket Type1,1605.9096
3633,DRE37,13.5,Low Fat,0.094219593,Soft Drinks,189.9872,Epic,OUT046,1997,Small,Tier 1,Supermarket Type1,1323.6104
3634,NCN26,10.85,LF,0.048004263,Household,117.5808,Allied Universal,OUT010,1998,,Tier 3,Grocery Store,351.5424
3635,FDS16,15.15,Regular,0.066164431,Frozen Foods,147.376,Allied Universal,OUT035,2004,Small,Tier 2,Supermarket Type1,2197.14
3636,FDE40,15.6,Regular,0,Dairy,62.4194,AHS,OUT018,2009,Medium,Tier 3,Supermarket Type2,804.9522
3637,FDP03,5.15,Regular,0,Meat,122.9388,Allied Universal,OUT017,2007,,Tier 2,Supermarket Type1,2105.2596
3638,FDA27,20.35,Regular,0.030975716,Dairy,253.9672,Allied Universal,OUT049,1999,Medium,Tier 1,Supermarket Type1,3068.0064
3639,FDJ12,8.895,Regular,0.039101813,Baking Goods,208.8296,Prosegur,OUT049,1999,Medium,Tier 1,Supermarket Type1,5400.9696
3640,FDT03,21.25,Low Fat,0.010039493,Meat,181.7608,G4S,OUT018,2009,Medium,Tier 3,Supermarket Type2,1102.5648
3641,FDF50,4.905,Low Fat,0.117308165,Canned,195.7768,GardaWorld,OUT035,2004,Small,Tier 2,Supermarket Type1,2956.152
3642,FDC51,10.895,Regular,0.009641375,Dairy,124.173,NSPS,OUT045,2002,,Tier 2,Supermarket Type1,1601.249
3643,NCL55,,Low Fat,0.113212516,Others,254.604,Brinks,OUT019,1985,Small,Tier 1,Grocery Store,759.012
3644,FDZ23,17.75,Regular,0.067490036,Baking Goods,185.224,Prosegur,OUT035,2004,Small,Tier 2,Supermarket Type1,6338.416
3645,FDW24,6.8,Low Fat,0.037573095,Baking Goods,50.2034,Allied Universal,OUT045,2002,,Tier 2,Supermarket Type1,1166.4816
